donation_id,donor_id,donation_date,amount,fund,payment_method,recurring
D140480,U403,2025-06-01,47.43,Missions,Online,TRUE
D903436,U770,2025-06-01,140.72,Missions,Check,FALSE
D703657,U240,2025-06-01,53.25,Building,Online,TRUE
D457754,U156,2025-06-01,81.45,General,Online,FALSE
D859766,U430,2025-06-01,88.26,General,Online,FALSE
D810697,U556,2025-06-01,186.06,General,Check,FALSE
D878924,U609,2025-06-01,79.59,Building,Check,TRUE
D910167,U964,2025-06-01,143.63,General,Online,TRUE
D401621,U411,2025-06-01,93.87,Missions,Check,FALSE
D659148,U146,2025-06-01,45.27,Missions,Check,FALSE
D778628,U567,2025-06-01,56.93,General,Check,TRUE
D993786,U912,2025-06-01,183.61,General,Online,FALSE
D860128,U519,2025-06-01,35.69,General,Online,FALSE
D575980,U810,2025-06-01,51.97,Building,Online,TRUE
D288212,U518,2025-06-01,72.33,Missions,Online,TRUE
D900217,U127,2025-06-01,114.02,General,Check,TRUE
D737366,U191,2025-06-01,54.78,General,Online,TRUE
D944885,U607,2025-06-01,144.16,Building,Online,TRUE
D970340,U470,2025-06-01,126.88,Benevolence,Check,FALSE
D737423,U768,2025-06-01,85.24,General,Online,TRUE
D660269,U523,2025-06-01,147.57,General,Online,TRUE
D427573,U501,2025-06-01,71.72,General,Cash,FALSE
D677718,U719,2025-06-01,336.63,General,Online,TRUE
D309078,U876,2025-06-01,76.57,General,Online,TRUE
D769428,U106,2025-06-01,58.9,Benevolence,Online,FALSE
D767744,U921,2025-06-01,86.11,General,Online,TRUE
D646112,U814,2025-06-01,107.12,General,Online,FALSE
D498920,U411,2025-06-01,128.19,General,Online,FALSE
D683840,U790,2025-06-01,139.21,General,Check,TRUE
D121468,U389,2025-06-01,62.12,General,Online,FALSE
D162872,U680,2025-06-01,189.4,Missions,Online,FALSE
D738602,U355,2025-06-01,175.55,General,Check,FALSE
D707258,U604,2025-06-01,192.88,General,Online,FALSE
D758837,U214,2025-06-01,102.7,General,Online,TRUE
D383645,U152,2025-06-01,96.7,Missions,Online,TRUE
D512993,U883,2025-06-01,186.55,General,Online,FALSE
D387870,U266,2025-06-01,376.69,Building,Cash,TRUE
D753723,U533,2025-06-01,89.59,General,Cash,TRUE
D732446,U810,2025-06-01,140.11,General,Cash,FALSE
D613765,U551,2025-06-01,192.27,General,Online,FALSE
D367355,U323,2025-06-01,95.83,Building,Online,FALSE
D824270,U297,2025-06-01,105.76,Building,Online,FALSE
D557930,U365,2025-06-01,218.23,General,Online,FALSE
D153141,U905,2025-06-01,32.34,General,Cash,FALSE
D524749,U761,2025-06-01,47.97,Missions,Online,TRUE
D971913,U835,2025-06-01,60.09,Building,Online,FALSE
D663241,U872,2025-06-01,223.69,Missions,Cash,FALSE
D887948,U491,2025-06-01,178.76,Missions,Online,TRUE
D904019,U714,2025-06-01,192.82,General,Check,FALSE
D422458,U178,2025-06-01,63.34,Missions,Check,FALSE
D251651,U665,2025-06-01,89.02,General,Online,FALSE
D877644,U137,2025-06-01,159.42,General,Check,TRUE
D424243,U638,2025-06-01,104.9,General,Online,FALSE
D348017,U891,2025-06-01,378.33,Missions,Online,FALSE
D382746,U989,2025-06-08,49.51,Building,Online,TRUE
D544596,U830,2025-06-08,185.37,General,Online,FALSE
D494224,U928,2025-06-08,162.53,Missions,Cash,TRUE
D250032,U892,2025-06-08,245.97,Building,Check,FALSE
D274784,U399,2025-06-08,78.47,Building,Check,TRUE
D132869,U163,2025-06-08,49.9,Benevolence,Cash,TRUE
D791284,U754,2025-06-08,84,General,Online,TRUE
D366637,U720,2025-06-08,78.43,Building,Check,TRUE
D259432,U243,2025-06-08,45.28,General,Online,TRUE
D892325,U820,2025-06-08,93.11,Building,Cash,FALSE
D441268,U725,2025-06-08,168.05,General,Check,TRUE
D878969,U471,2025-06-08,401.15,General,Online,FALSE
D553600,U560,2025-06-08,87.21,General,Online,FALSE
D556853,U736,2025-06-08,36.48,General,Online,TRUE
D772444,U651,2025-06-08,175.26,General,Cash,FALSE
D723416,U983,2025-06-08,292.68,Building,Online,TRUE
D540545,U961,2025-06-08,44.66,General,Online,TRUE
D997778,U210,2025-06-08,59.56,Building,Online,FALSE
D568515,U510,2025-06-08,77.36,Building,Check,TRUE
D277737,U374,2025-06-08,456.32,Missions,Online,TRUE
D160798,U624,2025-06-08,483.88,General,Online,TRUE
D424734,U227,2025-06-08,142.07,General,Check,TRUE
D646277,U496,2025-06-08,206.57,Missions,Online,TRUE
D436971,U254,2025-06-08,167.09,General,Online,TRUE
D638891,U530,2025-06-08,31.19,Missions,Online,FALSE
D225176,U777,2025-06-08,30.15,Missions,Check,FALSE
D114531,U274,2025-06-08,77.51,Benevolence,Check,TRUE
D201545,U111,2025-06-08,81.49,General,Online,FALSE
D507696,U660,2025-06-08,156.45,General,Online,FALSE
D511439,U401,2025-06-08,128.15,General,Online,FALSE
D661877,U588,2025-06-08,99.99,Missions,Online,TRUE
D546488,U648,2025-06-08,500.18,Building,Online,TRUE
D177080,U387,2025-06-08,46.74,Building,Online,TRUE
D317283,U482,2025-06-08,155.22,General,Online,FALSE
D628070,U469,2025-06-08,314.2,General,Check,FALSE
D272009,U904,2025-06-08,75.93,Missions,Online,TRUE
D540870,U360,2025-06-08,42.01,General,Online,TRUE
D107420,U775,2025-06-08,51.76,General,Online,FALSE
D289274,U884,2025-06-08,173.94,Benevolence,Online,TRUE
D546344,U789,2025-06-08,118.76,General,Cash,FALSE
D668526,U529,2025-06-08,183.91,General,Online,TRUE
D322020,U756,2025-06-08,137.72,General,Check,TRUE
D960131,U712,2025-06-08,95.39,Building,Online,FALSE
D638353,U283,2025-06-08,436.17,Missions,Online,TRUE
D696785,U484,2025-06-08,317.84,Missions,Check,FALSE
D239859,U381,2025-06-08,133.62,General,Online,TRUE
D568647,U396,2025-06-08,139.46,General,Online,TRUE
D506382,U482,2025-06-08,104.89,General,Check,TRUE
D520079,U732,2025-06-08,72.51,Benevolence,Online,TRUE
D366502,U315,2025-06-08,81.86,Benevolence,Online,TRUE
D495786,U709,2025-06-08,214.65,General,Online,TRUE
D747335,U294,2025-06-08,116.52,General,Check,FALSE
D810630,U547,2025-06-08,253.94,General,Online,TRUE
D756783,U162,2025-06-08,107.34,Missions,Check,TRUE
D306490,U792,2025-06-08,36.88,General,Check,TRUE
D689953,U556,2025-06-08,244.88,General,Online,TRUE
D132707,U768,2025-06-08,130.54,General,Online,TRUE
D604207,U449,2025-06-08,49.63,Missions,Check,TRUE
D714284,U563,2025-06-08,47.45,Building,Cash,TRUE
D113621,U272,2025-06-08,91.34,General,Online,TRUE
D183894,U667,2025-06-08,54.1,Missions,Check,TRUE
D245025,U946,2025-06-08,51.78,General,Online,FALSE
D578273,U576,2025-06-08,83.96,General,Online,FALSE
D970918,U565,2025-06-08,143.72,General,Check,FALSE
D334321,U675,2025-06-08,152.85,Missions,Online,FALSE
D686271,U533,2025-06-08,137.73,Missions,Check,FALSE
D499318,U329,2025-06-08,49.47,General,Cash,TRUE
D565568,U779,2025-06-08,191.45,General,Online,FALSE
D485083,U780,2025-06-08,146.97,General,Check,TRUE
D157071,U158,2025-06-15,104.74,General,Online,TRUE
D594924,U232,2025-06-15,176.83,Missions,Online,FALSE
D736349,U380,2025-06-15,165.69,General,Online,FALSE
D787153,U564,2025-06-15,74.99,Building,Cash,FALSE
D467614,U215,2025-06-15,86.25,General,Cash,FALSE
D109842,U281,2025-06-15,77.04,Building,Check,FALSE
D386279,U657,2025-06-15,131.27,Missions,Online,TRUE
D406793,U901,2025-06-15,315.21,General,Online,FALSE
D134440,U160,2025-06-15,199.08,General,Online,FALSE
D110020,U127,2025-06-15,231.3,General,Check,TRUE
D832108,U126,2025-06-15,113.27,General,Cash,FALSE
D498267,U536,2025-06-15,278.36,Missions,Check,FALSE
D421589,U667,2025-06-15,210.95,General,Online,TRUE
D622993,U300,2025-06-15,169.83,Missions,Online,TRUE
D191948,U445,2025-06-15,93.67,Missions,Online,FALSE
D105387,U799,2025-06-15,107.86,Building,Check,TRUE
D473390,U455,2025-06-15,156.58,Missions,Check,TRUE
D753089,U475,2025-06-15,86.62,General,Check,TRUE
D248973,U111,2025-06-15,116.24,Missions,Check,TRUE
D143594,U591,2025-06-15,84.71,Building,Check,FALSE
D136853,U613,2025-06-15,81.26,Missions,Cash,FALSE
D887918,U204,2025-06-15,94.86,Building,Online,FALSE
D719583,U978,2025-06-15,31.15,General,Online,TRUE
D456032,U745,2025-06-15,137.91,General,Check,TRUE
D821225,U607,2025-06-15,204.36,General,Check,FALSE
D185987,U486,2025-06-15,126.42,Missions,Online,TRUE
D781052,U354,2025-06-15,66.95,Building,Online,TRUE
D438004,U492,2025-06-15,141.2,General,Online,FALSE
D782380,U507,2025-06-15,85.56,Missions,Online,TRUE
D482773,U155,2025-06-15,49.22,General,Online,TRUE
D628560,U198,2025-06-15,61.91,General,Online,TRUE
D808141,U485,2025-06-15,69.14,General,Online,FALSE
D505337,U664,2025-06-15,42.97,General,Check,FALSE
D542723,U331,2025-06-15,200.22,General,Cash,TRUE
D905482,U361,2025-06-15,358.9,Missions,Online,FALSE
D970079,U228,2025-06-15,107.14,Missions,Online,TRUE
D325581,U381,2025-06-15,141.28,General,Check,FALSE
D886689,U258,2025-06-15,767.03,General,Online,TRUE
D956942,U968,2025-06-15,40.09,Benevolence,Online,TRUE
D409590,U169,2025-06-15,332.16,General,Check,TRUE
D102500,U267,2025-06-15,133.94,Building,Online,TRUE
D227642,U674,2025-06-15,119.91,General,Online,TRUE
D936969,U606,2025-06-15,153.99,General,Cash,FALSE
D260169,U980,2025-06-22,513.52,General,Online,TRUE
D675973,U668,2025-06-22,75.31,General,Online,FALSE
D415998,U834,2025-06-22,105.14,General,Online,FALSE
D272131,U690,2025-06-22,588.14,General,Online,FALSE
D864142,U734,2025-06-22,118.88,Missions,Check,TRUE
D290721,U404,2025-06-22,297.62,General,Online,FALSE
D255113,U358,2025-06-22,143.92,General,Online,TRUE
D193483,U572,2025-06-22,96.73,General,Online,TRUE
D463445,U864,2025-06-22,173.63,General,Check,FALSE
D666124,U350,2025-06-22,206.38,General,Check,FALSE
D715914,U146,2025-06-22,95.09,General,Online,TRUE
D674563,U754,2025-06-22,101.12,General,Online,FALSE
D941083,U597,2025-06-22,73.59,Missions,Check,TRUE
D428304,U589,2025-06-22,199.52,General,Online,TRUE
D845333,U564,2025-06-22,238.16,Building,Online,FALSE
D894241,U315,2025-06-22,113.93,Building,Check,TRUE
D509063,U707,2025-06-22,60.96,Building,Check,TRUE
D999597,U695,2025-06-22,112.66,General,Online,TRUE
D773613,U657,2025-06-22,171.01,Building,Online,TRUE
D474100,U301,2025-06-22,83.32,Missions,Check,TRUE
D910131,U692,2025-06-22,197.14,General,Online,FALSE
D193109,U222,2025-06-22,130.84,Missions,Cash,FALSE
D980424,U123,2025-06-22,277.09,Missions,Online,TRUE
D888482,U849,2025-06-22,28.15,Missions,Online,TRUE
D723251,U683,2025-06-22,94.37,Missions,Check,FALSE
D199512,U284,2025-06-22,317.16,Missions,Online,FALSE
D732955,U512,2025-06-22,94.54,Building,Online,FALSE
D184100,U743,2025-06-22,99.02,General,Online,FALSE
D203375,U145,2025-06-22,137.55,General,Online,FALSE
D123726,U688,2025-06-22,134.89,General,Check,TRUE
D190999,U514,2025-06-22,132.88,General,Online,FALSE
D293105,U743,2025-06-22,89.49,General,Online,TRUE
D369062,U292,2025-06-22,56.32,General,Cash,TRUE
D247357,U964,2025-06-22,120.9,Missions,Check,TRUE
D692611,U286,2025-06-22,40.34,General,Cash,TRUE
D979015,U317,2025-06-22,163.92,Building,Online,FALSE
D500705,U489,2025-06-22,122.35,General,Online,FALSE
D490208,U814,2025-06-22,70.96,General,Cash,TRUE
D665652,U509,2025-06-22,137.84,General,Online,TRUE
D937882,U914,2025-06-22,227.07,Building,Check,FALSE
D185487,U120,2025-06-22,79.81,General,Check,TRUE
D926701,U707,2025-06-22,552.31,General,Online,FALSE
D287691,U768,2025-06-22,209.38,General,Online,TRUE
D798321,U853,2025-06-22,91.72,General,Online,TRUE
D899772,U773,2025-06-22,136.91,General,Online,FALSE
D421958,U848,2025-06-22,121.59,General,Online,FALSE
D709642,U354,2025-06-22,252.47,General,Online,FALSE
D155349,U149,2025-06-22,95.88,Building,Cash,TRUE
D432101,U722,2025-06-22,158.23,Missions,Online,TRUE
D925291,U167,2025-06-22,445.47,General,Online,TRUE
D345797,U625,2025-06-22,62.26,General,Online,TRUE
D259364,U841,2025-06-22,99.85,General,Check,FALSE
D919798,U102,2025-06-22,32.54,General,Online,TRUE
D132986,U878,2025-06-22,213.43,General,Online,FALSE
D175240,U321,2025-06-22,139.36,Building,Check,FALSE
D320832,U184,2025-06-22,194.28,General,Check,FALSE
D424096,U330,2025-06-22,99.81,Building,Online,TRUE
D402716,U815,2025-06-29,94.05,Missions,Online,TRUE
D309949,U699,2025-06-29,87.34,Building,Check,TRUE
D462104,U748,2025-06-29,125.29,General,Online,TRUE
D991114,U727,2025-06-29,133.46,Building,Cash,FALSE
D462060,U956,2025-06-29,164.55,General,Online,TRUE
D864830,U293,2025-06-29,76.5,General,Online,TRUE
D967328,U463,2025-06-29,81.06,General,Online,TRUE
D860422,U118,2025-06-29,109.29,General,Check,TRUE
D687324,U436,2025-06-29,107.36,Building,Online,FALSE
D552431,U698,2025-06-29,71.18,General,Online,FALSE
D803535,U293,2025-06-29,180.11,General,Online,TRUE
D405384,U639,2025-06-29,90.46,General,Online,TRUE
D268260,U132,2025-06-29,282.02,General,Cash,FALSE
D775011,U578,2025-06-29,88.22,Building,Check,TRUE
D591308,U629,2025-06-29,33.37,General,Cash,TRUE
D438458,U766,2025-06-29,229.14,Missions,Online,TRUE
D343640,U911,2025-06-29,70.78,General,Online,FALSE
D485539,U248,2025-06-29,151.72,Missions,Online,TRUE
D493886,U991,2025-06-29,163.24,Building,Check,TRUE
D870074,U331,2025-06-29,59.66,General,Cash,FALSE
D731857,U167,2025-06-29,98.53,General,Check,TRUE
D700880,U185,2025-06-29,85.8,Benevolence,Online,TRUE
D822764,U247,2025-06-29,116.04,Missions,Online,FALSE
D320105,U260,2025-06-29,86.21,Missions,Online,FALSE
D901308,U418,2025-06-29,88.65,Building,Online,FALSE
D715472,U252,2025-06-29,231.55,General,Online,TRUE
D691801,U336,2025-06-29,308.87,General,Online,TRUE
D284714,U870,2025-06-29,81.95,Building,Online,FALSE
D730982,U132,2025-06-29,232.57,General,Online,TRUE
D148839,U525,2025-06-29,278.9,General,Online,FALSE
D316230,U350,2025-06-29,496.44,Missions,Online,TRUE
D385058,U643,2025-06-29,195.15,General,Online,FALSE
D990746,U218,2025-06-29,197.29,General,Check,FALSE
D250690,U232,2025-06-29,60.57,General,Online,TRUE
D920196,U524,2025-06-29,173.94,General,Cash,TRUE
D532604,U663,2025-06-29,24.89,General,Check,TRUE
D154045,U460,2025-06-29,122.58,General,Online,TRUE
D978606,U829,2025-06-29,53.71,Missions,Online,FALSE
D662608,U303,2025-06-29,102.99,Missions,Online,TRUE
D962021,U508,2025-06-29,166.16,Missions,Online,TRUE
D371161,U299,2025-06-29,213.21,General,Check,FALSE
D280020,U509,2025-06-29,121.55,General,Online,TRUE
D154168,U619,2025-06-29,121.15,General,Online,TRUE
D654523,U115,2025-06-29,172.83,General,Online,FALSE
D826125,U397,2025-06-29,195.24,Building,Check,TRUE
D618766,U514,2025-06-29,318.84,General,Online,TRUE
D492021,U952,2025-06-29,196.03,General,Online,TRUE
D492776,U257,2025-06-29,583.98,General,Online,TRUE
D269941,U655,2025-06-29,177.86,General,Check,TRUE
D496717,U294,2025-06-29,108.15,General,Check,FALSE
D561454,U666,2025-06-29,236.89,General,Check,TRUE
D699758,U587,2025-06-29,198.12,General,Cash,FALSE
D269181,U839,2025-06-29,325.13,Missions,Online,TRUE
D834675,U700,2025-06-29,262.05,General,Online,FALSE
D107308,U924,2025-06-29,156.57,Benevolence,Check,FALSE
D111595,U673,2025-06-29,140.29,Building,Cash,TRUE
D414806,U299,2025-06-29,98.36,Missions,Online,TRUE
D890431,U633,2025-06-29,87.19,General,Online,TRUE
D270090,U599,2025-06-29,87.51,General,Online,TRUE
D379955,U746,2025-06-29,168.64,Missions,Online,TRUE
D240159,U503,2025-06-29,103.76,General,Cash,TRUE
D272295,U892,2025-06-29,95,General,Check,FALSE
D356163,U360,2025-06-29,53.2,General,Online,TRUE
D327931,U874,2025-06-29,42.44,General,Online,TRUE
D145923,U698,2025-07-06,155.05,General,Online,FALSE
D737555,U360,2025-07-06,74.78,General,Check,TRUE
D569903,U710,2025-07-06,28.38,General,Check,TRUE
D724349,U100,2025-07-06,103.53,Building,Online,FALSE
D641208,U938,2025-07-06,114.38,General,Online,TRUE
D944718,U775,2025-07-06,95.43,General,Online,TRUE
D638990,U154,2025-07-06,74.28,Building,Online,TRUE
D686086,U879,2025-07-06,150.39,General,Cash,FALSE
D337531,U620,2025-07-06,194.76,General,Online,FALSE
D810449,U207,2025-07-06,134.89,General,Check,TRUE
D565837,U755,2025-07-06,63.98,General,Online,FALSE
D755953,U933,2025-07-06,34.78,General,Check,FALSE
D268515,U409,2025-07-06,313.96,General,Check,FALSE
D480971,U295,2025-07-06,225.52,General,Online,TRUE
D960106,U203,2025-07-06,122.61,General,Online,FALSE
D432004,U957,2025-07-06,87.53,General,Online,FALSE
D434536,U101,2025-07-06,152.84,General,Online,FALSE
D378457,U609,2025-07-06,83.25,General,Check,FALSE
D514701,U719,2025-07-06,167.5,General,Online,FALSE
D841636,U776,2025-07-06,121.29,Building,Cash,TRUE
D402106,U467,2025-07-06,51.86,Missions,Online,FALSE
D428345,U255,2025-07-06,231.63,General,Online,FALSE
D662644,U309,2025-07-06,144.6,General,Online,FALSE
D832923,U408,2025-07-06,127.36,Building,Check,FALSE
D965350,U396,2025-07-06,98.42,Benevolence,Online,FALSE
D155487,U746,2025-07-06,81.02,General,Cash,TRUE
D641947,U316,2025-07-06,246.2,Missions,Online,FALSE
D745456,U166,2025-07-06,73.87,Missions,Online,TRUE
D582187,U674,2025-07-06,110.44,Building,Online,TRUE
D664307,U693,2025-07-06,197.41,General,Cash,TRUE
D693919,U173,2025-07-06,176.63,Building,Online,FALSE
D858862,U152,2025-07-06,106.48,Missions,Online,FALSE
D266332,U614,2025-07-06,109.04,General,Online,FALSE
D837920,U324,2025-07-06,131.63,General,Online,FALSE
D902927,U292,2025-07-06,155.67,Building,Online,FALSE
D338042,U877,2025-07-06,113.97,Missions,Check,FALSE
D883805,U522,2025-07-06,108.25,General,Cash,TRUE
D615098,U580,2025-07-06,78.76,General,Cash,TRUE
D426144,U348,2025-07-06,443.74,Benevolence,Online,TRUE
D102631,U599,2025-07-06,267,General,Online,TRUE
D376033,U978,2025-07-06,122.4,General,Online,TRUE
D999797,U224,2025-07-06,208.68,Missions,Online,TRUE
D342026,U463,2025-07-06,35.74,Missions,Check,TRUE
D374070,U936,2025-07-06,108.73,Building,Online,FALSE
D134608,U775,2025-07-06,78.37,General,Online,TRUE
D742409,U473,2025-07-06,247.07,General,Online,TRUE
D385137,U763,2025-07-06,75.71,Building,Cash,TRUE
D345322,U607,2025-07-06,45.14,Missions,Check,TRUE
D735253,U520,2025-07-06,137.08,General,Online,FALSE
D540873,U846,2025-07-06,70.42,Benevolence,Check,TRUE
D385422,U463,2025-07-06,118.77,General,Online,FALSE
D446305,U232,2025-07-06,101.8,General,Online,FALSE
D699526,U862,2025-07-06,73.46,Missions,Online,TRUE
D175439,U688,2025-07-06,31,Missions,Online,FALSE
D556449,U918,2025-07-06,69.03,Building,Online,FALSE
D350685,U574,2025-07-06,90.16,Building,Online,FALSE
D225348,U918,2025-07-06,142.9,General,Online,TRUE
D281852,U142,2025-07-06,225.16,Building,Cash,FALSE
D194837,U208,2025-07-06,77.62,General,Online,FALSE
D706022,U862,2025-07-06,1066.73,General,Online,TRUE
D407604,U608,2025-07-06,191.54,Building,Cash,TRUE
D838036,U575,2025-07-06,202.21,General,Online,FALSE
D820327,U318,2025-07-06,90.83,Missions,Online,TRUE
D397545,U400,2025-07-06,53.87,General,Online,FALSE
D347481,U233,2025-07-06,122.27,General,Cash,TRUE
D701764,U348,2025-07-06,75.52,General,Online,FALSE
D731429,U395,2025-07-06,49.8,General,Online,TRUE
D348930,U706,2025-07-06,109.8,General,Check,TRUE
D572170,U490,2025-07-06,72.1,General,Check,FALSE
D153584,U417,2025-07-13,242.6,Building,Online,TRUE
D898407,U819,2025-07-13,139.3,Missions,Online,TRUE
D768622,U886,2025-07-13,59.8,General,Online,TRUE
D848031,U368,2025-07-13,55.83,General,Online,FALSE
D593298,U336,2025-07-13,193.28,General,Online,TRUE
D975040,U307,2025-07-13,35.45,General,Online,FALSE
D672436,U408,2025-07-13,173.89,General,Check,TRUE
D340645,U325,2025-07-13,83.16,Missions,Online,TRUE
D732214,U334,2025-07-13,147.67,General,Online,TRUE
D232013,U650,2025-07-13,40.49,Missions,Online,FALSE
D506019,U145,2025-07-13,146.67,Missions,Online,FALSE
D548074,U240,2025-07-13,80.92,Building,Online,FALSE
D447651,U200,2025-07-13,239.58,Missions,Cash,TRUE
D582618,U678,2025-07-13,737.29,General,Online,FALSE
D951506,U217,2025-07-13,45.92,General,Check,FALSE
D320457,U579,2025-07-13,44.45,Building,Online,TRUE
D617543,U181,2025-07-13,100.54,General,Online,TRUE
D518467,U230,2025-07-13,385.49,General,Check,FALSE
D442850,U298,2025-07-13,187.07,General,Online,TRUE
D775989,U185,2025-07-13,89.72,General,Cash,FALSE
D877850,U851,2025-07-13,204.56,General,Online,FALSE
D209123,U634,2025-07-13,38.89,Building,Online,TRUE
D529622,U976,2025-07-13,157.87,Missions,Online,TRUE
D165846,U526,2025-07-13,110.69,General,Online,TRUE
D381204,U737,2025-07-13,154.28,Missions,Online,FALSE
D561141,U496,2025-07-13,124.55,General,Online,TRUE
D465203,U548,2025-07-13,55.01,Building,Check,FALSE
D162392,U672,2025-07-13,106.32,General,Online,FALSE
D417274,U143,2025-07-13,53.82,General,Check,FALSE
D667791,U684,2025-07-13,78.86,General,Online,TRUE
D401504,U153,2025-07-13,175.79,Building,Online,FALSE
D496560,U765,2025-07-13,231.1,Benevolence,Online,FALSE
D835076,U982,2025-07-13,80.8,Missions,Online,FALSE
D795560,U957,2025-07-13,188.02,General,Online,TRUE
D404173,U232,2025-07-13,250.53,General,Online,TRUE
D676058,U192,2025-07-13,106.89,Missions,Online,FALSE
D379155,U814,2025-07-13,92.67,Missions,Online,TRUE
D942797,U865,2025-07-13,65.37,General,Online,FALSE
D223728,U832,2025-07-13,246.06,Building,Online,FALSE
D962816,U734,2025-07-13,57.62,General,Cash,FALSE
D595428,U630,2025-07-13,287.12,General,Online,TRUE
D497898,U180,2025-07-13,82.88,General,Online,FALSE
D976422,U671,2025-07-13,41.07,Missions,Online,FALSE
D367173,U402,2025-07-13,92.62,General,Online,TRUE
D622954,U717,2025-07-13,111.17,Missions,Online,FALSE
D355078,U592,2025-07-13,133.26,Building,Check,TRUE
D652158,U565,2025-07-13,103.36,General,Online,TRUE
D211577,U633,2025-07-13,110.56,General,Online,FALSE
D462231,U615,2025-07-13,154.2,Missions,Online,TRUE
D206221,U519,2025-07-13,99.5,Missions,Online,TRUE
D301354,U236,2025-07-13,244.54,Missions,Online,TRUE
D991210,U870,2025-07-13,110.84,General,Check,TRUE
D154168,U828,2025-07-13,86.34,General,Check,TRUE
D806654,U360,2025-07-13,166.15,General,Check,TRUE
D561698,U436,2025-07-13,81.52,General,Online,TRUE
D478279,U640,2025-07-13,29.78,General,Online,TRUE
D171540,U211,2025-07-13,58.31,General,Online,TRUE
D516470,U551,2025-07-13,112.49,General,Online,FALSE
D913131,U587,2025-07-13,107.84,Building,Online,FALSE
D872496,U760,2025-07-13,265.56,Building,Online,FALSE
D892668,U215,2025-07-13,125.83,Building,Online,FALSE
D465822,U142,2025-07-13,155.58,General,Online,FALSE
D309475,U693,2025-07-20,74.48,Missions,Online,TRUE
D154222,U381,2025-07-20,104.15,General,Check,FALSE
D468831,U971,2025-07-20,72.62,General,Check,FALSE
D135106,U413,2025-07-20,126.47,General,Online,FALSE
D271289,U115,2025-07-20,101.12,Missions,Online,TRUE
D558348,U466,2025-07-20,197.59,Missions,Online,FALSE
D264007,U582,2025-07-20,260.45,General,Online,FALSE
D179243,U906,2025-07-20,107.03,Benevolence,Check,TRUE
D161335,U223,2025-07-20,73.73,General,Online,TRUE
D695556,U639,2025-07-20,62.13,Missions,Cash,TRUE
D771071,U272,2025-07-20,34.1,General,Online,TRUE
D112012,U708,2025-07-20,177.77,Missions,Online,FALSE
D925158,U507,2025-07-20,342.42,General,Online,FALSE
D197645,U895,2025-07-20,195.31,Missions,Online,TRUE
D516605,U868,2025-07-20,197.73,General,Online,FALSE
D277782,U758,2025-07-20,117.78,Missions,Check,TRUE
D304110,U929,2025-07-20,215.35,General,Check,FALSE
D566174,U253,2025-07-20,48.81,General,Online,TRUE
D110914,U216,2025-07-20,235.7,Missions,Online,FALSE
D857512,U144,2025-07-20,152.58,Building,Online,FALSE
D323825,U901,2025-07-20,81.93,Benevolence,Check,TRUE
D301351,U986,2025-07-20,91.63,General,Online,FALSE
D179445,U715,2025-07-20,41.59,Missions,Check,TRUE
D593014,U975,2025-07-20,203.37,General,Online,FALSE
D986165,U784,2025-07-20,149.19,Missions,Check,TRUE
D752124,U414,2025-07-20,87.18,Missions,Cash,TRUE
D771137,U824,2025-07-20,154.3,General,Online,TRUE
D380422,U267,2025-07-20,78.61,General,Online,FALSE
D220237,U695,2025-07-20,51.27,Missions,Cash,FALSE
D469769,U103,2025-07-20,225.02,General,Check,FALSE
D872255,U504,2025-07-20,101.79,Benevolence,Online,TRUE
D291119,U801,2025-07-20,59.58,General,Online,FALSE
D854339,U555,2025-07-20,126.84,General,Online,FALSE
D337311,U738,2025-07-20,153.91,General,Online,TRUE
D121059,U472,2025-07-20,155.23,General,Check,FALSE
D381789,U973,2025-07-20,204.79,Missions,Cash,FALSE
D443226,U482,2025-07-20,97.23,Missions,Online,FALSE
D507277,U338,2025-07-20,94.09,Missions,Cash,TRUE
D866492,U437,2025-07-20,167,General,Online,FALSE
D166765,U586,2025-07-20,67.77,General,Cash,TRUE
D932087,U427,2025-07-20,86.62,General,Online,TRUE
D364043,U966,2025-07-20,65.33,Missions,Online,FALSE
D622508,U633,2025-07-20,80.47,Benevolence,Check,TRUE
D281782,U679,2025-07-20,69.55,Missions,Cash,FALSE
D184254,U924,2025-07-20,279.11,Benevolence,Online,TRUE
D709974,U175,2025-07-20,142.37,General,Check,TRUE
D971154,U846,2025-07-20,70.51,General,Online,FALSE
D237652,U395,2025-07-20,45.32,Missions,Online,TRUE
D529578,U286,2025-07-20,64.15,General,Online,TRUE
D352867,U413,2025-07-20,152.83,Building,Online,TRUE
D576980,U953,2025-07-20,59.91,General,Online,FALSE
D609513,U925,2025-07-20,88.21,General,Online,FALSE
D970831,U476,2025-07-20,47.18,General,Online,FALSE
D522276,U795,2025-07-20,100.57,Building,Cash,FALSE
D145269,U106,2025-07-20,35.21,General,Online,TRUE
D150500,U830,2025-07-20,275.45,Building,Online,TRUE
D597102,U867,2025-07-20,319.82,General,Online,TRUE
D823355,U646,2025-07-20,153.07,General,Online,TRUE
D790110,U829,2025-07-27,246.76,Building,Online,TRUE
D160413,U431,2025-07-27,208.33,General,Online,FALSE
D217989,U669,2025-07-27,250.79,Missions,Cash,TRUE
D378258,U872,2025-07-27,106.29,General,Online,TRUE
D826600,U745,2025-07-27,264.28,General,Online,FALSE
D248413,U807,2025-07-27,194.68,Missions,Online,FALSE
D237742,U556,2025-07-27,280.45,General,Check,FALSE
D668463,U389,2025-07-27,230.13,General,Check,TRUE
